"season","week","offense_team","games_played","total_plays","pass_plays","run_plays","pass_rate","avg_yards_per_play","avg_yards_per_pass","avg_yards_per_run","avg_epa_per_play","avg_epa_pass","avg_epa_run","success_rate","explosive_play_rate","stuff_rate","sack_rate","turnovers_lost","turnover_rate","touchdowns","third_down_attempts","third_down_conversions","third_down_rate","red_zone_plays","red_zone_tds","red_zone_td_rate","two_min_plays","two_min_epa","plays_per_game","seconds_per_play","roll3_epa","roll3_success_rate","roll3_explosive_rate","roll3_third_down","roll3_red_zone_td","roll3_pace"
2025,3,"NE",1,70,42,28,0.6,5.24285714285714,5.95238095238095,4.17857142857143,-0.194106627493914,0.0336409284049989,-0.535727961342283,0.457142857142857,0.0857142857142857,0.242857142857143,0.119047619047619,5,0.0714285714285714,2,13,6,0.461538461538462,7,2,0.285714285714286,13,-0.363257758415644,70,NA,0.0279135754893511,0.459447175096454,0.0796258125891866,0.443528693528694,0.241702741702742,63.6666666666667
2025,4,"NE",1,43,18,25,0.418604651162791,7.04651162790698,11,4.2,0.396699260389649,0.917456522388319,0.0217540317506064,0.418604651162791,0.186046511627907,0.186046511627907,0.0555555555555556,0,0,5,8,3,0.375,11,4,0.363636363636364,4,0.135315987288777,43,NA,0.18217191773955,0.4617271568566,0.122033473327901,0.473290598290598,0.307359307359307,55.3333333333333
2025,5,"NE",1,55,34,21,0.618181818181818,6.09090909090909,7.85294117647059,3.23809523809524,0.0367698728864048,0.128681735588506,-0.112039809583664,0.454545454545455,0.0909090909090909,0.345454545454545,0.117647058823529,1,0.0181818181818182,2,9,3,0.333333333333333,11,2,0.181818181818182,13,0.0243621518502606,55,NA,0.07978750192738,0.443430987617034,0.120889962750428,0.389957264957265,0.277056277056277,56
2025,6,"NE",1,55,26,29,0.472727272727273,5.63636363636364,8.88461538461539,2.72413793103448,0.0968588156582909,0.534827691523491,-0.295802935117406,0.490909090909091,0.0727272727272727,0.327272727272727,0.0384615384615385,0,0,2,12,6,0.5,4,0,0,7,0.513485869997713,55,NA,0.176775982978115,0.454686398872445,0.116560958421424,0.402777777777778,0.181818181818182,51
2025,1,"NO",1,66,45,21,0.681818181818182,4.59090909090909,4.62222222222222,4.52380952380952,-0.0666417216534521,-0.0798485933685157,-0.0383412822640301,0.424242424242424,0.0454545454545455,0.303030303030303,0.0222222222222222,0,0,1,14,5,0.357142857142857,8,1,0.125,12,-0.182849463570165,66,NA,NA,NA,NA,NA,NA,NA
2025,2,"NO",1,66,37,29,0.560606060606061,4.62121212121212,5.02702702702703,4.10344827586207,-0.0943028195783953,-0.202082926634917,0.0432097308040629,0.424242424242424,0.0757575757575758,0.303030303030303,0.0810810810810811,1,0.0151515151515152,3,11,4,0.363636363636364,9,3,0.333333333333333,9,-0.25462950465347,66,NA,NA,NA,NA,NA,NA,NA
2025,3,"NO",1,67,41,26,0.611940298507463,4.17910447761194,5.02439024390244,2.84615384615385,-0.168754796381912,-0.0768796202609183,-0.313634881803479,0.402985074626866,0.0149253731343284,0.298507462686567,0.024390243902439,1,0.0149253731343284,1,15,5,0.333333333333333,6,1,0.166666666666667,4,0.0669859104524084,67,NA,-0.109899779204587,0.417156641037238,0.0453791647821499,0.351370851370851,0.208333333333333,66.3333333333333
2025,4,"NO",1,63,29,34,0.46031746031746,4.49206349206349,3.75862068965517,5.11764705882353,-0.0293944741521661,-0.193406483091273,0.11049812170766,0.428571428571429,0.111111111111111,0.26984126984127,0.103448275862069,0,0,2,11,5,0.454545454545455,14,2,0.142857142857143,7,-0.416528152393377,63,NA,-0.0974840300374912,0.418599642480239,0.0672646866676717,0.383838383838384,0.214285714285714,65.3333333333333
2025,5,"NO",1,60,31,29,0.516666666666667,5.55,7.87096774193548,3.06896551724138,0.0741706033311322,0.3486155587543,-0.219201590397082,0.466666666666667,0.0833333333333333,0.316666666666667,0,0,0,1,15,7,0.466666666666667,8,0,0,11,-0.063873170519282,60,NA,-0.041326222400982,0.432741056621654,0.0697899391929243,0.418181818181818,0.103174603174603,63.3333333333333
2025,6,"NO",1,51,28,23,0.549019607843137,5.80392156862745,7.96428571428571,3.17391304347826,-0.0411474344253871,-0.0516222692717437,-0.0283954615689531,0.450980392156863,0.0588235294117647,0.235294117647059,0.0714285714285714,1,0.0196078431372549,1,9,3,0.333333333333333,8,1,0.125,2,-0.92445234022999,51,NA,0.00120956491785964,0.448739495798319,0.0844226579520697,0.418181818181818,0.0892857142857143,58
2025,1,"NYG",1,61,38,23,0.622950819672131,3.65573770491803,3.92105263157895,3.21739130434783,-0.27978311337626,-0.355550150945291,-0.15460279043612,0.327868852459016,0.0655737704918033,0.491803278688525,0.0526315789473684,0,0,0,15,3,0.2,12,0,0,0,NA,61,NA,NA,NA,NA,NA,NA,NA
2025,2,"NYG",1,63,43,20,0.682539682539683,7.09523809523809,8.65116279069767,3.75,0.165431892265604,0.298340123303843,-0.12032080446661,0.46031746031746,0.126984126984127,0.301587301587302,0.0697674418604651,1,0.0158730158730159,4,13,5,0.384615384615385,14,1,0.0714285714285714,5,0.893763853772543,63,NA,NA,NA,NA,NA,NA,NA
2025,3,"NYG",1,59,32,27,0.542372881355932,4.76271186440678,4.71875,4.81481481481481,-0.2161945638672,-0.38540544679563,-0.0156483322483202,0.389830508474576,0.11864406779661,0.322033898305085,0.0625,2,0.0338983050847458,1,10,1,0.1,7,1,0.142857142857143,8,-0.601537351358274,59,NA,-0.110181928325952,0.392672273750351,0.10373398842418,0.228205128205128,0.0714285714285714,61
2025,4,"NYG",1,69,26,43,0.376811594202899,3.60869565217391,3.30769230769231,3.7906976744186,-0.164161657806263,-0.302354763032994,-0.0806030360412633,0.405797101449275,0.0579710144927536,0.318840579710145,0.230769230769231,0,0,1,15,7,0.466666666666667,15,1,0.0666666666666667,4,-0.365936722093028,69,NA,-0.0716414431359531,0.418648356747104,0.101199736424497,0.317094017094017,0.0936507936507937,63.6666666666667
2025,5,"NYG",1,68,39,29,0.573529411764706,4.89705882352941,5.05128205128205,4.68965517241379,-0.283237778175937,-0.44473473324727,-0.0660522179075934,0.470588235294118,0.0441176470588235,0.235294117647059,0.0256410256410256,5,0.0735294117647059,3,10,3,0.3,10,3,0.3,9,-0.772509982007452,68,NA,-0.2211979999498,0.42207194840599,0.0735775764493958,0.288888888888889,0.16984126984127,65.3333333333333
2025,6,"NYG",1,62,27,35,0.435483870967742,5.75806451612903,6.88888888888889,4.88571428571429,0.233070666300914,0.20432832325093,0.255243330939473,0.467741935483871,0.145161290322581,0.209677419354839,0.0740740740740741,0,0,5,13,9,0.692307692307692,13,4,0.307692307692308,6,0.490846526498596,62,NA,-0.0714429232270955,0.448042424075755,0.0824166506247193,0.486324786324786,0.224786324786325,66.3333333333333
2025,1,"NYJ",1,62,23,39,0.370967741935484,6.29032258064516,9.21739130434783,4.56410256410256,0.212802253244303,0.465367954464143,0.063853249960807,0.5,0.17741935483871,0.241935483870968,0.0434782608695652,0,0,4,13,6,0.461538461538462,12,3,0.25,6,-0.397603046144165,62,NA,NA,NA,NA,NA,NA,NA
2025,2,"NYJ",1,46,25,21,0.543478260869565,3.04347826086957,1.6,4.76190476190476,-0.351179098270115,-0.256062141766306,-0.464413570298459,0.326086956521739,0.0869565217391304,0.434782608695652,0.16,1,0.0217391304347826,1,11,0,0,4,1,0.25,5,0.0308186524780467,46,NA,NA,NA,NA,NA,NA,NA
2025,3,"NYJ",1,61,39,22,0.639344262295082,4.39344262295082,4.30769230769231,4.54545454545455,-0.185109919631564,-0.198802773204609,-0.160836224661166,0.442622950819672,0.0655737704918033,0.311475409836066,0.102564102564103,2,0.0327868852459016,3,11,3,0.272727272727273,7,2,0.285714285714286,5,-1.86468016518047,61,NA,-0.107828921552459,0.422903302447137,0.109983215689881,0.244755244755245,0.261904761904762,56.3333333333333
2025,4,"NYJ",1,56,27,29,0.482142857142857,6.625,6.37037037037037,6.86206896551724,0.182979385344823,0.246034525346572,0.124272875688023,0.625,0.125,0.25,0.0740740740740741,2,0.0357142857142857,2,9,4,0.444444444444444,5,0,0,12,0.468848615818748,56,NA,-0.117769877518952,0.464569969113804,0.0925100974103112,0.239057239057239,0.178571428571429,54.3333333333333
2025,5,"NYJ",1,71,51,20,0.71830985915493,5.25352112676056,4.47058823529412,7.25,0.0209884846612355,0.0530613326134073,-0.0607972776168026,0.492957746478873,0.112676056338028,0.28169014084507,0.0980392156862745,1,0.0140845070422535,2,16,7,0.4375,14,2,0.142857142857143,6,0.422588556493206,71,NA,0.006285983458165,0.520193565766182,0.101083275609944,0.384890572390572,0.142857142857143,62.6666666666667
2025,6,"NYJ",1,57,26,31,0.456140350877193,1.43859649122807,-0.384615384615385,2.96774193548387,-0.420661467797319,-0.796979155792361,-0.1050401810918,0.245614035087719,0,0.421052631578947,0.346153846153846,0,0,0,15,2,0.133333333333333,2,0,0,12,-0.408046412732801,57,NA,-0.0722311992637535,0.454523927188864,0.0792253521126761,0.338425925925926,0.0476190476190476,61.3333333333333
2025,1,"PHI",1,59,24,35,0.406779661016949,5.16949152542373,6,4.6,0.160450145960309,0.0662813348340503,0.225023045018315,0.508474576271186,0.101694915254237,0.203389830508475,0.0416666666666667,0,0,3,12,8,0.666666666666667,8,3,0.375,10,0.583893089595949,59,NA,NA,NA,NA,NA,NA,NA
2025,2,"PHI",1,54,24,30,0.444444444444444,3.90740740740741,3.91666666666667,3.9,-0.034963712951887,-0.202499419006487,0.0990648518917927,0.407407407407407,0.0740740740740741,0.314814814814815,0.0833333333333333,0,0,2,14,5,0.357142857142857,6,2,0.333333333333333,7,0.0308854800782033,54,NA,NA,NA,NA,NA,NA,NA
2025,3,"PHI",1,62,36,26,0.580645161290323,4.67741935483871,5.63888888888889,3.34615384615385,0.033517855355441,0.0227290124647811,0.048456253204047,0.419354838709677,0.112903225806452,0.338709677419355,0.111111111111111,1,0.0161290322580645,4,14,5,0.357142857142857,19,3,0.157894736842105,4,0.520845721195685,62,NA,0.053001429454621,0.44507894079609,0.0962240717115877,0.46031746031746,0.28874269005848,58.3333333333333
2025,4,"PHI",1,57,26,31,0.456140350877193,3.43859649122807,4.30769230769231,2.70967741935484,-0.0983320160876759,-0.0497255403270873,-0.139098737693331,0.403508771929825,0.087719298245614,0.350877192982456,0.0769230769230769,0,0,3,14,5,0.357142857142857,7,3,0.428571428571429,10,-0.30378580961935,57,NA,-0.0332592912280407,0.41009033934897,0.0915655327087132,0.357142857142857,0.306599832915622,57.6666666666667
2025,5,"PHI",1,54,44,10,0.814814814814815,5.61111111111111,5.84090909090909,4.6,0.00316122240578864,0.0114767620533409,-0.0334271520434413,0.388888888888889,0.0925925925925926,0.444444444444444,0.136363636363636,0,0,2,11,2,0.181818181818182,4,1,0.25,9,-0.194771636639618,54,NA,-0.0205509794421488,0.403917499842797,0.0977383722148861,0.298701298701299,0.278822055137845,57.6666666666667
2025,6,"PHI",1,56,36,20,0.642857142857143,6.05357142857143,7.38888888888889,3.65,-0.0966733384220342,-0.0831556033551365,-0.12100526154245,0.446428571428571,0.107142857142857,0.375,0.0833333333333333,2,0.0357142857142857,2,9,1,0.111111111111111,12,2,0.166666666666667,6,-0.024722868615451,56,NA,-0.0639480440346405,0.412942077415762,0.0958182493270213,0.216690716690717,0.281746031746032,55.6666666666667
2025,1,"PIT",1,52,34,18,0.653846153846154,5.26923076923077,6.41176470588235,3.11111111111111,0.158692539400295,0.300139860283336,-0.108485733378782,0.403846153846154,0.0961538461538462,0.365384615384615,0.117647058823529,0,0,4,10,4,0.4,7,3,0.428571428571429,8,0.227140724709252,52,NA,NA,NA,NA,NA,NA,NA
2025,2,"PIT",1,59,38,21,0.644067796610169,4.55932203389831,5.18421052631579,3.42857142857143,-0.176846375346113,-0.165934937237113,-0.196590882400494,0.338983050847458,0.0677966101694915,0.322033898305085,0.0789473684210526,2,0.0338983050847458,1,15,5,0.333333333333333,8,1,0.125,10,-0.0224582400856773,59,NA,NA,NA,NA,NA,NA,NA
2025,3,"PIT",1,44,22,22,0.5,4.54545454545455,6.22727272727273,2.86363636363636,-0.103105418200853,-0.0474111858982889,-0.158799650503418,0.477272727272727,0.0681818181818182,0.318181818181818,0,1,0.0227272727272727,3,8,3,0.375,8,3,0.375,0,NA,44,NA,-0.0404197513822238,0.40670064398878,0.077377424835052,0.369444444444444,0.30952380952381,51.6666666666667
2025,4,"PIT",1,49,24,25,0.489795918367347,6.36734693877551,7.58333333333333,5.2,0.150316285662149,0.158322198326457,0.142630609504413,0.571428571428571,0.102040816326531,0.204081632653061,0.0833333333333333,0,0,3,8,2,0.25,16,2,0.125,5,-0.597202430401666,49,NA,-0.0432118359616059,0.462561449849585,0.0793397482259468,0.319444444444444,0.208333333333333,50.6666666666667
2025,6,"PIT",1,55,30,25,0.545454545454545,6.09090909090909,7.83333333333333,4,0.130154111870845,0.319973324562431,-0.0976289433590579,0.418181818181818,0.181818181818182,0.290909090909091,0,0,0,2,12,5,0.416666666666667,2,1,0.5,0,NA,55,NA,0.0591216597773803,0.488961038961039,0.11734693877551,0.347222222222222,0.333333333333333,49.3333333333333
2025,7,"PIT",1,54,34,20,0.62962962962963,7.33333333333333,7.32352941176471,7.35,0.364886814976301,0.391526820715037,0.319598805220448,0.5,0.12962962962963,0.259259259259259,0,2,0.037037037037037,4,10,7,0.7,11,3,0.272727272727273,7,-0.338586007594131,54,NA,0.215119070836432,0.496536796536797,0.137829542591447,0.455555555555556,0.299242424242424,52.6666666666667
2025,1,"SEA",1,47,22,25,0.468085106382979,4.87234042553191,6.81818181818182,3.16,-0.205004170448777,-0.246356163927831,-0.16861441618721,0.468085106382979,0.0638297872340425,0.340425531914894,0,1,0.0212765957446809,1,10,3,0.3,7,1,0.142857142857143,10,0.439671047926414,47,NA,NA,NA,NA,NA,NA,NA
2025,2,"SEA",1,61,35,26,0.573770491803279,6.49180327868852,7.94285714285714,4.53846153846154,0.105852763079247,0.0815446313261899,0.138575248131439,0.459016393442623,0.114754098360656,0.344262295081967,0.0571428571428571,2,0.0327868852459016,3,13,6,0.461538461538462,9,2,0.222222222222222,4,-0.137506147890235,61,NA,NA,NA,NA,NA,NA,NA
2025,3,"SEA",1,48,19,29,0.395833333333333,5.45833333333333,9.89473684210526,2.55172413793103,0.0443011272331256,0.561257481683169,-0.294394415337592,0.4375,0.125,0.229166666666667,0,1,0.0208333333333333,4,7,2,0.285714285714286,10,4,0.4,3,-0.434573357336915,48,NA,-0.0182834267121349,0.454867166608534,0.101194628531566,0.349084249084249,0.255026455026455,52
2025,4,"SEA",1,61,29,32,0.475409836065574,6.0983606557377,7.89655172413793,4.46875,0.0892680009192146,0.342116045210216,-0.139875539219505,0.426229508196721,0.147540983606557,0.344262295081967,0.103448275862069,0,0,2,13,6,0.461538461538462,8,2,0.25,7,0.189213768460323,61,NA,0.0798072970771957,0.440915300546448,0.129098360655738,0.402930402930403,0.290740740740741,56.6666666666667
2025,5,"SEA",1,53,33,20,0.622641509433962,8.32075471698113,9.66666666666667,6.1,0.368795601917794,0.638017777776604,-0.0754209882492432,0.60377358490566,0.132075471698113,0.188679245283019,0,2,0.0377358490566038,5,9,6,0.666666666666667,10,4,0.4,11,0.152386622836771,53,NA,0.167454910023378,0.489167697700794,0.134872151768224,0.471306471306471,0.35,54
2025,6,"SEA",1,50,27,23,0.54,6.6,9.85185185185185,2.78260869565217,0.0325823573461297,0.352616062858911,-0.343109383908005,0.38,0.1,0.42,0.037037037037037,0,0,2,11,1,0.0909090909090909,10,1,0.1,5,0.0578992308410416,50,NA,0.163548653394379,0.470001031034127,0.12653881843489,0.406371406371406,0.25,54.6666666666667
2025,1,"SF",1,70,36,34,0.514285714285714,5.51428571428571,7.36111111111111,3.55882352941176,0.112443478428686,0.370274559924392,-0.160554137272651,0.5,0.0857142857142857,0.257142857142857,0.0277777777777778,2,0.0285714285714286,2,14,7,0.5,20,2,0.1,8,0.164281234585474,70,NA,NA,NA,NA,NA,NA,NA
2025,2,"SF",1,63,41,22,0.650793650793651,5.46031746031746,6.51219512195122,3.5,0.0399903242788204,0.0700662609751383,-0.0160602850188628,0.476190476190476,0.0634920634920635,0.349206349206349,0.0731707317073171,1,0.0158730158730159,3,14,8,0.571428571428571,5,2,0.4,8,0.782710485080315,63,NA,NA,NA,NA,NA,NA,NA
2025,3,"SF",1,58,41,17,0.706896551724138,6.01724137931035,6.8780487804878,3.94117647058824,-0.0291808726170097,0.0387039780976779,-0.192903159634785,0.53448275862069,0.103448275862069,0.327586206896552,0.024390243902439,1,0.0172413793103448,1,10,2,0.2,8,1,0.125,16,0.238841363011593,58,NA,0.0410843100301655,0.503557744937055,0.0842182083561394,0.423809523809524,0.208333333333333,63.6666666666667
2025,4,"SF",1,63,39,24,0.619047619047619,6.20634920634921,7.8974358974359,3.45833333333333,-0.0143651913654545,0.0445212515917539,-0.110055661170918,0.444444444444444,0.126984126984127,0.301587301587302,0.0256410256410256,3,0.0476190476190476,2,13,8,0.615384615384615,11,1,0.0909090909090909,8,0.127849330271998,63,NA,-0.00118524656788123,0.485039226418537,0.0979748221127531,0.462271062271062,0.20530303030303,61.3333333333333
2025,5,"SF",1,81,48,33,0.592592592592593,4.8641975308642,6.66666666666667,2.24242424242424,0.0996798970202657,0.246431104789609,-0.113776405189688,0.506172839506173,0.0123456790123457,0.296296296296296,0.0208333333333333,0,0,2,18,7,0.388888888888889,12,2,0.166666666666667,12,0.0626179305511922,81,NA,0.0187112776792672,0.495033347523769,0.0809260272861805,0.401424501424501,0.127525252525253,67.3333333333333
2025,6,"SF",1,64,43,21,0.671875,5.609375,6.88372093023256,3,-0.0245520172874309,-0.0259474940815784,-0.0216946124232241,0.46875,0.078125,0.328125,0.13953488372093,1,0.015625,1,16,7,0.4375,7,1,0.142857142857143,8,-0.0710937692444925,64,NA,0.0202542294557934,0.473122427983539,0.0724849353321576,0.480591168091168,0.133477633477633,69.3333333333333
2025,1,"TB",1,54,33,21,0.611111111111111,4.7962962962963,4.81818181818182,4.76190476190476,0.136877130401259,0.174734375866523,0.0773871732415587,0.37037037037037,0.0925925925925926,0.388888888888889,0.0303030303030303,0,0,3,14,7,0.5,2,1,0.5,7,0.389240738012761,54,NA,NA,NA,NA,NA,NA,NA
2025,2,"TB",1,73,43,30,0.589041095890411,4.93150684931507,4.44186046511628,5.63333333333333,0.134635762231108,-0.0149624459077887,0.349059860563527,0.520547945205479,0.10958904109589,0.315068493150685,0.0930232558139535,0,0,3,14,6,0.428571428571429,11,3,0.272727272727273,14,0.30837534251104,73,NA,NA,NA,NA,NA,NA,NA
2025,3,"TB",1,61,30,31,0.491803278688525,5.63934426229508,7.5,3.83870967741935,0.0107386103501164,0.275634078564502,-0.24561184276058,0.327868852459016,0.163934426229508,0.344262295081967,0.0333333333333333,0,0,1,13,4,0.307692307692308,10,1,0.1,10,-0.0237492296483762,61,NA,0.0940838343274945,0.406262389344955,0.12203868663933,0.412087912087912,0.290909090909091,62.6666666666667
2025,4,"TB",1,64,38,26,0.59375,5.6875,6.84210526315789,4,-0.218485432859157,-0.249408927893652,-0.17328955550105,0.34375,0.046875,0.328125,0.0526315789473684,2,0.03125,2,13,3,0.230769230769231,5,0,0,7,-0.455585218684258,64,NA,-0.0243703534259776,0.397388932554832,0.106799489108466,0.322344322344322,0.124242424242424,66
2025,5,"TB",1,57,35,22,0.614035087719298,7.50877192982456,10.6285714285714,2.54545454545455,0.400960906222411,0.742305435773011,-0.142087208971727,0.508771929824561,0.140350877192982,0.210526315789474,0.0285714285714286,0,0,4,11,7,0.636363636363636,12,4,0.333333333333333,5,0.506668194709346,57,NA,0.0644046945711234,0.393463594094526,0.117053434474164,0.391608391608392,0.144444444444444,60.6666666666667
2025,6,"TB",1,49,23,26,0.469387755102041,6.51020408163265,9.30434782608696,4.03846153846154,0.215569361096234,0.344007252998024,0.101951225952344,0.530612244897959,0.122448979591837,0.26530612244898,0.0434782608695652,0,0,3,8,3,0.375,6,2,0.333333333333333,5,0.176604770342261,49,NA,0.132681611486496,0.461044724907507,0.103224952261606,0.414044289044289,0.222222222222222,56.6666666666667
2025,1,"TEN",1,54,33,21,0.611111111111111,2.46296296296296,1.87878787878788,3.38095238095238,-0.370563232575141,-0.328292978742961,-0.436987917168568,0.240740740740741,0.0185185185185185,0.444444444444444,0.181818181818182,2,0.037037037037037,0,14,2,0.142857142857143,6,0,0,7,-0.548914127575699,54,NA,NA,NA,NA,NA,NA,NA
2025,2,"TEN",1,64,38,26,0.59375,3.9375,3.76315789473684,4.19230769230769,-0.123710828129782,-0.177209846742301,-0.0455199547730235,0.390625,0.078125,0.34375,0.131578947368421,1,0.015625,1,15,6,0.4,6,1,0.166666666666667,10,0.505787966534882,64,NA,NA,NA,NA,NA,NA,NA
2025,3,"TEN",1,65,42,23,0.646153846153846,4.33846153846154,4.66666666666667,3.73913043478261,-0.172455613127119,-0.298200259195925,0.0571650449115702,0.446153846153846,0.0615384615384615,0.369230769230769,0.0952380952380952,1,0.0153846153846154,3,14,5,0.357142857142857,10,2,0.2,3,-0.501306823978666,65,NA,-0.222243224610681,0.359173195631529,0.05272732668566,0.3,0.122222222222222,61
2025,4,"TEN",1,45,27,18,0.6,3.88888888888889,3.44444444444444,4.55555555555556,-0.339841412962307,-0.60931839991267,0.0643740674632368,0.333333333333333,0.133333333333333,0.511111111111111,0.0740740740740741,1,0.0222222222222222,0,11,2,0.181818181818182,0,0,NA,12,0.187356662114263,45,NA,-0.212002618073069,0.390037393162393,0.0909989316239316,0.312987012987013,NA,58
2025,5,"TEN",1,61,41,20,0.672131147540984,5.49180327868852,6.07317073170732,4.3,-0.04018438898961,0.0389687464426137,-0.202448316625669,0.442622950819672,0.0983606557377049,0.377049180327869,0.0487804878048781,2,0.0327868852459016,2,14,5,0.357142857142857,4,2,0.5,12,0.0244165072411609,61,NA,-0.184160471693012,0.407370043435617,0.0977441502031666,0.298701298701299,NA,57
2025,6,"TEN",1,58,43,15,0.741379310344828,3.87931034482759,3.72093023255814,4.33333333333333,-0.307668654738855,-0.340426689227718,-0.213762289204113,0.379310344827586,0.103448275862069,0.379310344827586,0.13953488372093,3,0.0517241379310345,1,13,3,0.230769230769231,7,1,0.142857142857143,14,-0.129360280506912,58,NA,-0.229231485563591,0.385088876326864,0.111714088311036,0.256576756576757,NA,54.6666666666667
2025,1,"WAS",1,60,32,28,0.533333333333333,7.06666666666667,6.625,7.57142857142857,0.216415803685474,0.149143072489096,0.293298925052763,0.533333333333333,0.15,0.25,0.09375,0,0,3,8,3,0.375,8,3,0.375,9,0.179603577203428,60,NA,NA,NA,NA,NA,NA,NA
2025,2,"WAS",1,64,45,19,0.703125,3.59375,3.97777777777778,2.68421052631579,-0.181292835706652,-0.199711863145476,-0.137668823351544,0.359375,0.015625,0.40625,0.0888888888888889,0,0,2,16,5,0.3125,5,2,0.4,9,-0.375490762059647,64,NA,NA,NA,NA,NA,NA,NA
2025,3,"WAS",1,51,19,32,0.372549019607843,7.66666666666667,10,6.28125,0.291637222498433,0.571683051890137,0.125360011297109,0.490196078431373,0.137254901960784,0.235294117647059,0.0526315789473684,1,0.0196078431372549,4,9,5,0.555555555555556,7,2,0.285714285714286,2,0.314362170193668,51,NA,0.108920063492418,0.460968137254902,0.100959967320261,0.414351851851852,0.353571428571429,58.3333333333333
2025,4,"WAS",1,50,28,22,0.56,5.92,5.32142857142857,6.68181818181818,0.166598205240948,0.126632192501469,0.217464039636649,0.5,0.08,0.32,0.0714285714285714,1,0.02,2,8,1,0.125,7,1,0.142857142857143,8,0.0271216927139903,50,NA,0.0923141973442429,0.449857026143791,0.0776266339869281,0.331018518518519,0.276190476190476,55
2025,5,"WAS",1,51,25,26,0.490196078431373,7.27450980392157,8.72,5.88461538461539,0.159225046002965,0.363874944556769,-0.0375537026064614,0.568627450980392,0.176470588235294,0.313725490196078,0.04,1,0.0196078431372549,2,6,2,0.333333333333333,10,2,0.2,6,0.158826273303324,51,NA,0.205820157914115,0.519607843137255,0.131241830065359,0.337962962962963,0.20952380952381,50.6666666666667
2025,6,"WAS",1,58,28,30,0.482758620689655,5.68965517241379,7.32142857142857,4.16666666666667,-0.0292835209425597,0.303393951473064,-0.339782495197142,0.448275862068966,0.103448275862069,0.258620689655172,0.107142857142857,3,0.0517241379310345,3,8,3,0.375,2,1,0.5,3,-0.509993564323679,58,NA,0.0988465767671178,0.505634437683119,0.119972954699121,0.277777777777778,0.280952380952381,53
